CityName,TouristSpot,Description,Images,Maps,Hotels,Attractions,Meals,,,
Tunisia,El Djem Amphitheater,"
The walls of the mighty Roman amphitheater of El Djem dwarf the surrounding modern town. This incredibly well preserved Roman relic is Tunisia's big sightseeing highlight and one of the best examples of amphitheater architecture left standing in the world, reminding of Rome's once grand grip across North Africa. You can still walk the corridors under the arena, just like the gladiators did. Or, climb up to the top seating tiers and sit staring across the arena, imagining the battles that took place below.","['//upload.wikimedia.org/wikipedia/commons/thumb/3/36/Anfiteatro%2C_El_Jem%2C_T%C3%BAnez%2C_2016-09-04%2C_DD_55-66_HDR_PAN.jpg/660px-Anfiteatro%2C_El_Jem%2C_T%C3%BAnez%2C_2016-09-04%2C_DD_55-66_HDR_PAN.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/3/38/El_Djem_Amphitheater_aerial_view.jpg/640px-El_Djem_Amphitheater_aerial_view.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Vue_d%27ensemble_de_l%27amphith%C3%A9%C3%A2tre.jpg/640px-Vue_d%27ensemble_de_l%27amphith%C3%A9%C3%A2tre.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Anfiteatro%2C_El_Jem%2C_T%C3%BAnez%2C_2016-09-04%2C_DD_22.jpg/640px-Anfiteatro%2C_El_Jem%2C_T%C3%BAnez%2C_2016-09-04%2C_DD_22.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Anfiteatro%2C_El_Jem%2C_T%C3%BAnez%2C_2016-09-04%2C_DD_38-40_HDR.jpg/640px-Anfiteatro%2C_El_Jem%2C_T%C3%BAnez%2C_2016-09-04%2C_DD_38-40_HDR.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Amphith%C3%A9%C3%A2tre_d%27El_Jem.jpg/740px-Amphith%C3%A9%C3%A2tre_d%27El_Jem.jpg']",https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3256.3745886074435!2d10.7046842146298!3d35.296672780285654!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x1301fc9cdf4f5df5%3A0xf56c08802fb823a8!2sEl%20Jem%20Amphitheatre!5e0!3m2!1sen!2sin!4v1601555301133!5m2!1sen!2sin,"['Hotel Julius', 'H�tel resto Dar Ammar', 'Hotel resto Dar ammar', 'Hotel club ksar Eljem']","['El Jem Museum', 'El Jem', 'El Djem', 'Lamta Archaeological Museum', 'Sousse Ribat']","['El Jem Amphitheatre', 'El Jem', 'Restaurant Le Bonheur', 'Restaurant Afe Les Mires']",,,
Tunisia,Carthage,"
Once Rome's major rival, Carthage was the city of the seafaring Phoenicians forever memorialized in the Punic Wars. The atmospheric ruins of this ancient town now sit beside the sea amid the suburbs of Tunis, a warning that even the greatest cities can be reduced to rubble. The ruins are extensive but spread out, and if you've been lucky enough to visit ancient city sites such as Ephesus in Turkey or Volubilis in Morocco, which are well-preserved, Carthage can seem quite underwhelming at first. But these UNESCO World-Heritage-listed remnants are hugely important historically, and any tourist interested in North Africa's ancient past shouldn't miss a visit here.","['//upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Maison_punique_byrsa.jpg/620px-Maison_punique_byrsa.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Archaeological_Site_of_Carthage-130237.jpg/620px-Archaeological_Site_of_Carthage-130237.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Archaeological_Site_of_Carthage-130238.jpg/620px-Archaeological_Site_of_Carthage-130238.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Archaeological_Site_of_Carthage-130239.jpg/620px-Archaeological_Site_of_Carthage-130239.jpg']",https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d51076.801189790625!2d10.296260273039875!3d36.85923561353298!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x12e2b4b84424ce2d%3A0xc0bfd1ea9d9f92a3!2sCarthage%2C%20Tunisia!5e0!3m2!1sen!2sin!4v1601555346573!5m2!1sen!2sin,"['Hotel Villa Didon', 'CARTHAGE HILL', 'La Villa Bleue', 'Carthage Thalasso', 'Four Seasons Hotel Tunis']","['Antonine Baths', 'Byrsa Hill', 'Cisterns of La Malga', 'Casa della voliera', '????? ?????']","['Restaurant le Pirate', 'Dar Zarrouk', 'Tchevap', ""Punic'Art"", '10 RUE PLINE']",,,
Tunisia,The National Bardo Museum,"
Even non-museum fans can't fail to be impressed at the massive haul of beautiful mosaics exhibited inside the Bardo. This is one of North Africa's top museums, and it houses one of the world's most important mosaic collections, all curated beautifully. It's a showcase of the dazzling, intricate artistry of the Roman and Byzantine eras, with pieces cherry-picked from every major archaeological site in Tunisia. If you only have one day in Tunisia's capital, Tunis, this museum should be high up on your to-do list.","['//upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Tunis%2C_mus%C3%A9e_du_Bardo%2C_salle_de_Virgile_01.jpg/620px-Tunis%2C_mus%C3%A9e_du_Bardo%2C_salle_de_Virgile_01.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/4/43/Carthage_Room_Bardo.jpg/620px-Carthage_Room_Bardo.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/7/73/Room_Bardo_Museum.jpg/620px-Room_Bardo_Museum.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Bardo_museum_Virgil_room.jpg/620px-Bardo_museum_Virgil_room.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/6/66/Bardo_P6202362.jpg/620px-Bardo_P6202362.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/1/11/Tunis_Mus%C3%A9e_Bardo_2.jpg/690px-Tunis_Mus%C3%A9e_Bardo_2.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/4/43/Bardo_P6202366.jpg/620px-Bardo_P6202366.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Bardo_P6202322.jpg/620px-Bardo_P6202322.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/7/73/Bardo_P6202352.jpg/620px-Bardo_P6202352.jpg']",https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3194.3780889716127!2d10.131847514683447!3d36.80945887994668!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x12fd33b035d19d39%3A0x72c1cf14854e223c!2sBardo%20National%20Museum!5e0!3m2!1sen!2sin!4v1601555430324!5m2!1sen!2sin,"['Sheraton Tunis Hotel', 'Dar Zyne la M�dina', 'Hotel Royal Victoria', 'Dar El Jeld Hotel & Spa', 'Hotel Carlton']","['????? ??????? ?????', 'Place du 14 janvier 2011', 'Place de la Victoire', 'Belvedere Park', 'Dar Othman']",['Bardo National Museum'],,,
Tunisia,Sidi Bou Said,"
Impossibly cute, and amazingly photogenic, Sidi Bou Said is a clifftop village of petite dimensions that seem to have fallen off an artist's canvas. Unsurprisingly, artists have feted this little hamlet for decades. The whitewashed alleyways, wrought-iron window frames, and colorful blue doors are Tunisian village architecture at their finest, while the Mediterranean backdrop is the cherry on top. This is a place to while away a lazy afternoon, simply soaking up the laid-back atmosphere and maybe indulging in a spot of shopping at one of the many local artisan and handicraft stalls.","['//upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Carthage_Palace_from_Sidi_Bou_Said.jpg/650px-Carthage_Palace_from_Sidi_Bou_Said.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Cafe_de_delices.jpg/686px-Cafe_de_delices.jpg','//upload.wikimedia.org/wikipedia/commons/1/16/Bluebalconies2_-_Sidi_Bou_Said.jpg','//upload.wikimedia.org/wikipedia/commons/0/05/Sidi_Chebaan.jpg','//upload.wikimedia.org/wikipedia/commons/1/1b/Bluebalconies4_-_Sidi_Bou_Said.jpg']",https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d12767.14099430935!2d10.334358125646885!3d36.8715588289402!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x12e2b4995c30ee4d%3A0x674ff5794dd29!2sSidi%20Bou%20Said%2C%20Carthage%2C%20Tunisia!5e0!3m2!1sen!2sin!4v1601555481786!5m2!1sen!2sin,"['La Villa Bleue', 'H�tel Bou Fares', 'Hotel Dar Said', 'Maison Dedine', 'H�tel Sidi Bou Said']","[""D'Art Des M�tiers De Lella Salha Atelier De R�novation Et Sauvegarde Des Articles Du Patrimoine De Tunisie"", 'Sidi Bou Said', 'La Mosqu�e De Sidi Bou Said', 'Dar El Fell', 'Dar El Annabi']","['Au bon vieux temps - ???? ????', 'Dar Zarrouk', 'Restaurant le Pirate', 'Tam Tam Restaurant', 'Pizza Positano']",,,
Tunisia,Bulla Regia,"
Tunisia has no shortage of Roman ruins, but Bulla Regia near Tabarka is the country's most interesting and intriguing site. Here, the Roman inhabitants coped with the harsh summer climate by ingeniously building their villas underground, which has left the city houses incredibly well preserved today. For history lovers, this is a unique opportunity to walk through actual Roman houses, with their walls still intact. It's a glimpse of the residential life of the ancient world that you often don't see.","['//upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Ilot_chasse_bulla_regia.jpg/620px-Ilot_chasse_bulla_regia.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/4/4b/UNDERGROUND_HOUSE_-_BULLAREGIA.jpg/620px-UNDERGROUND_HOUSE_-_BULLAREGIA.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/3/39/Villa_romaine_aux_mosa%C3%AFques%2C_38.jpg/620px-Villa_romaine_aux_mosa%C3%AFques%2C_38.jpg','//upload.wikimedia.org/wikipedia/commons/4/4a/Bulla_Regia.JPG']",https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3204.768581271619!2d8.751935614674462!3d36.55969247999873!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x12fb141b52395b15%3A0x31c6c649e51c73c2!2sBulla%20Regia%20-%20Site%20Arch%C3%A9ologique!5e0!3m2!1sen!2sin!4v1601555530176!5m2!1sen!2sin,"['Hotel Riadh Palms', 'Anantara Sahara Tozeur Resort & Villas', 'H�tel Le Khalife', 'Hannibal Palace', 'Sheraton Tunis Hotel']","['Bulla Regia - Site Arch�ologique', 'Bulla Regia Museum', 'Dougga', 'Sito archeologico di Bulla Regia']",['Sito archeologico di Bulla Regia'],,,
Tunisia,Kairouan,"
With mosques, madrassas, and tombs aplenty, Kairouan has more than its fair share of monuments as the fourth most important city for those of the Muslim faith. The Arabic architecture here is truly inspiring, and the skyline is full of skinny minarets and bulky domes. But it's probably the back alleys of the city's medina that steal the show. With narrow, maze-like lanes lined with crumbling colorful houses, Kairouan's old town has an enchanting, lost-in-time atmosphere that is a true highlight of a visit here.","['//upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Great_Mosque_of_Kairouan_Panorama_-_Grande_Mosqu%C3%A9e_de_Kairouan_Panorama.jpg/620px-Great_Mosque_of_Kairouan_Panorama_-_Grande_Mosqu%C3%A9e_de_Kairouan_Panorama.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Great_Mosque_of_Kairouan%2C_prayer_hall.jpg/620px-Great_Mosque_of_Kairouan%2C_prayer_hall.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/6/61/An_exterior_view_of_the_Great_Mosque_of_Kairouan.jpg/620px-An_exterior_view_of_the_Great_Mosque_of_Kairouan.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/3/3e/South_wall_of_the_Great_Mosque_of_Kairouan.jpg/620px-South_wall_of_the_Great_Mosque_of_Kairouan.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/8/8a/La_Grande_Mosqu%C3%A9e_de_Kairouan_au_cr%C3%A9puscule_-_The_Great_Mosque_of_Kairouan_at_dusk.jpg/620px-La_Grande_Mosqu%C3%A9e_de_Kairouan_au_cr%C3%A9puscule_-_The_Great_Mosque_of_Kairouan_at_dusk.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/4/47/View_Great_Mosque_of_Kairouan.jpg/780px-View_Great_Mosque_of_Kairouan.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Great_Mosque_of_Kairouan_western_wall.jpg/620px-Great_Mosque_of_Kairouan_western_wall.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/9/92/Bab_Lalla_Rihana.jpg/690px-Bab_Lalla_Rihana.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Panorama_of_the_courtyard_of_the_Great_Mosque_of_Kairouan.jpg/1500px-Panorama_of_the_courtyard_of_the_Great_Mosque_of_Kairouan.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/2/20/Overview_of_the_courtyard_of_the_Great_Mosque_of_Kairouan.jpg/720px-Overview_of_the_courtyard_of_the_Great_Mosque_of_Kairouan.jpg']",https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d51858.34509656093!2d10.069427562103966!3d35.673392880011264!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x12fdc54531303f79%3A0xbba4cacca78e555e!2sKairouan%2C%20Tunisia!5e0!3m2!1sen!2sin!4v1601555581214!5m2!1sen!2sin,"['La Kasbah', 'Continental Hotel', 'Amina Hotel', 'Dar Hassine Allani', 'Hotel Splendid']","[""Parc d'attractions Kids Land"", 'Great Mosque of Kairouan', 'Basins of Aghlabides', 'The twin Canons', 'Zaouia of Sidi Sahabi']","['Restaurant Dar Abderrahman Zarrouk', 'Restaurant Nakcha', 'El Brija Restaurant', 'Kafteji Boudissa', 'Errachid']",,,
Tunisia,Grand Erg Oriental,"
Tunisia's vast Sahara covers much of the country's interior, and the most beautiful corner of the desert is the field of sand dunes known as the Grand Erg Oriental. These poetically beautiful dunes are a surreal and gorgeous landscape of huge waves, shaped by the ever-shifting desert sands. For many visitors, this is an adventure playground for riding dune buggies and camel treks, but nothing tops the simple pleasure of sitting atop one of these mammoth sand mountains and watching the sun set over the Sahara.","['//upload.wikimedia.org/wikipedia/commons/thumb/4/48/Dune%2C_Grand_erg_pr%C3%A8s_de_Ksar_Ghilane%2C_Tunisien%2C_2004.jpg/650px-Dune%2C_Grand_erg_pr%C3%A8s_de_Ksar_Ghilane%2C_Tunisien%2C_2004.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/0/06/Libya_4432_Ghadames_Luca_Galuzzi_2007.jpg/700px-Libya_4432_Ghadames_Luca_Galuzzi_2007.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Tassili_Sahara_74.jpg/720px-Tassili_Sahara_74.jpg']",https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3449.17559575223!2d9.430189614463144!3d30.174977581834977!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x124c163d3fcc9f1f%3A0xcbe429cf5e8c1a58!2sGhadames%20Grand%20Erg%20Oriental%20Sand%20Dunes!5e0!3m2!1sen!2sin!4v1601555670840!5m2!1sen!2sin,"['Hotel Bab Al-Fatah', 'Ben Yedder Hotel', 'Ghadames Hotel', '???? ??? ????? Dar Gadamis Hotel']",['Ghadames Grand Erg Oriental Sand Dunes'],"['Campement Grand erg Oriental', 'Ghadames Grand Erg Oriental Sand Dunes']",,,
South Africa,Kruger National Park,"
Kruger National Park is one of the best game reserves in Africa, and one of the oldest in South Africa. If you're a wildlife lover, this famous park definitely needs to be on your South Africa itinerary. The park lies about a 3.5- to 4.5-hour drive from Johannesburg and offers visitors the chance to see the Big Five: lion, leopard, buffalo, elephant, and rhino, as well as an astounding diversity of other wildlife. It's also home to Sān (bushman) rock paintings and archaeological sites. You can explore Kruger National Park on the large network of sealed roads; organize a walking safari; or soar over the vast grasslands, gallery forests, and river systems in a hot air balloon.","['//upload.wikimedia.org/wikipedia/commons/f/f0/Kruger_Zebra.JPG','//upload.wikimedia.org/wikipedia/commons/thumb/1/16/KNP-Olifants_River-001.jpg/600px-KNP-Olifants_River-001.jpg', '//upload.wikimedia.org/wikipedia/en/thumb/2/2e/Kruger_panorama3.jpg/778px-Kruger_panorama3.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/6/6c/The_Lowveld_%284098445581%29.jpg/600px-The_Lowveld_%284098445581%29.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/9/9c/KNP_Landscape.jpg/600px-KNP_Landscape.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Kruger_National_Park%2C_South_Africa_%2836875595595%29.jpg/620px-Kruger_National_Park%2C_South_Africa_%2836875595595%29.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Kruger_National_Park%2C_South_Africa_%288342087340%29.jpg/620px-Kruger_National_Park%2C_South_Africa_%288342087340%29.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Pafuri_Gate_%28North_Entrance_Kruger_Park%29.jpg/600px-Pafuri_Gate_%28North_Entrance_Kruger_Park%29.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/5/54/Crocodile_Bridge_%28near_the_South_gate_Kruger_National_Park%29.jpg/600px-Crocodile_Bridge_%28near_the_South_gate_Kruger_National_Park%29.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Signpost_in_Krugerpark.jpg/600px-Signpost_in_Krugerpark.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Kruger_Park_Elephants.jpg/670px-Kruger_Park_Elephants.jpg']",https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3645.2093096547133!2d31.552551514293505!3d-23.988384784472615!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x1ec34896c535a0a1%3A0x9a504ed31f67787b!2sKruger%20National%20Park!5e0!3m2!1sen!2sin!4v1601555730476!5m2!1sen!2sin,"['Tintswalo Manor House', 'Letaba Rest Camp', 'Tintswalo Manor House', 'Roodewal Bush Lodge', 'Olifants Camp']","['Mopani Rest camp', 'Elephant Hall (Letaba Camp)', 'Ingwelala', 'Masorini Archaeological Site', 'Sable Sleepover Hide']","['Tindlovu Boskombuis - Letaba', 'Tindlovu Restaurant (Mopani Camp)', 'Mopani Rest camp', 'Tindlovu Restaurant', 'Olifants Camp']",,,
South Africa,The Drakensberg,"
The spectacular Drakensberg, meaning Dragon Mountains, is one of the top places to visit in KwaZulu-Natal and a popular vacation destination for South Africans. It's also home to the country's highest peaks. The region encompasses the World Heritage-listed uKhahlamba-Drakensberg Park, a region of jaw-dropping beauty, with jagged basalt buttresses and San rock art, and Royal Natal National Park, home to the awe-inspiring Amphitheatre, a magnificent cliff face and source of South Africa's main rivers. The Giant's Castle Game Reserve in the region protects large herds of eland. Dense forests flourish in the sheltered valleys, and the area is home to more than 800 different species of flowering plants, as well as a rich diversity of wildlife. In the summer, the mountain landscapes are lush and fertile, with gushing waterfalls and crystal-clear streams. In the winter, snow cloaks the dramatic peaks. Visitors flock here to hike and bike the scenic mountain trails, fish for trout, rock climb, abseil, parasail, and raft the waters of the fast-flowing rivers. Hot air balloon rides are a great way to appreciate the dramatic topography.","['//upload.wikimedia.org/wikipedia/commons/thumb/2/22/South_Africa_-_Drakensberg_%2816261357780%29.jpg/670px-South_Africa_-_Drakensberg_%2816261357780%29.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/3/37/Drakensberg_00.jpg/620px-Drakensberg_00.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Little_Saddle.jpg/620px-Little_Saddle.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Cathedral_Valley.jpg/620px-Cathedral_Valley.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/3/33/Ukhahlamba_Drakensburg_Cliffs.jpg/620px-Ukhahlamba_Drakensburg_Cliffs.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/a/ac/South_Africa-Mpumalanga-Gods_Window002.jpg/620px-South_Africa-Mpumalanga-Gods_Window002.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/d/d4/GiantsCastlePanoramaSmall.jpg/1000px-GiantsCastlePanoramaSmall.jpg']",https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d13894.814133887932!2d29.257912221736827!3d-29.466666213536552!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x1ef37aefd73de6bd%3A0xf35ffec07e766685!2sDrakensberg!5e0!3m2!1sen!2sin!4v1601555795392!5m2!1sen!2sin,"['Premier Resort Sani Pass', 'Sani Stone Lodge', 'Sani Stone Lodge', 'Mkomazana Mountain Cottages', 'Sani Mountain Lodge']","['Maloti-Drakensberg Park', 'Drakensberg hiking', 'Falcon Ridge - Bird Of Prey Center', 'Aasvoelkrans Cave', 'Maloti-Drakensberg Park']","['Drakensberg', 'Lakeview Restaurant - Drakensberg Sun', 'The Old Hatchery', 'Waffle Hut', 'The Valley Bakery']",,,
South Africa,Blyde River Canyon Nature Reserve,"
Beautiful Blyde River Canyon Nature Reserve (also called Motlatse River Canyon) is a favorite stop on the drive between Johannesburg and Kruger National Park. The park is home to Africa's second largest canyon, as well as a rich diversity of wildlife and plants. Lush subtropical foliage, waterfalls, glistening rivers, and lichen-covered rock formations create a striking canvas of color and texture. Game viewing can be particularly rewarding, with all the common species of South African primates and many hippos and crocodiles. The best way to explore this spectacular park is via the scenic driving routes or by hiking the extensive trails. Panoramic viewpoints include Three Rondavels and the aptly named God's Window.","['//upload.wikimedia.org/wikipedia/commons/thumb/1/10/Blyde_River_Canyon_01.jpg/784px-Blyde_River_Canyon_01.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/4/47/Bourke%27s_Luck_Potholes_03.jpg/650px-Bourke%27s_Luck_Potholes_03.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/0/07/Three_Rondavels_-_panoramio.jpg/750px-Three_Rondavels_-_panoramio.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/a/ac/South_Africa-Mpumalanga-Gods_Window002.jpg/650px-South_Africa-Mpumalanga-Gods_Window002.jpg','//upload.wikimedia.org/wikipedia/commons/3/37/BlydeRiverSouthAfrica_%287%29.JPG']",https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3619.6283177003947!2d30.88659081431575!3d-24.876540984046258!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x1ec261fb6d6644cf%3A0x77a9ae51114d1ae5!2sBlyde%20River%20Canyon%20Nature%20Reserve!5e0!3m2!1sen!2sin!4v1601555862349!5m2!1sen!2sin,"['Graskop Hotel', 'Mogodi Lodge', 'Blyde Lodge', 'Elephants Nest Guest Lodge', 'Mount Sheba']","['Graskop Blyde River Lodge', 'Wonder View', 'The Pinnacle Rock', ""Bourke's Luck Potholes"", 'Lisbon Falls']","['Blyde River Canyon', 'Blyde River Canyon Lodge']",,,
South Africa,Robben Island,"
In Table Bay, World-Heritage-listed Robben Island is a haunting reminder of the horrors of apartheid. Nelson Mandela spent 18 years imprisoned in a tiny cell here along with other political dissidents and social misfits. Perhaps the best part about this experience is that ex-prisoners are usually the guides, sharing poignant first-hand accounts of the atrocities they endured. Tours to the island begin with multimedia exhibits in the museum at the Nelson Mandela Gateway in the Victoria and Alfred Waterfront.","['//upload.wikimedia.org/wikipedia/commons/thumb/9/96/Robben_Island_Village_%286001648866%29.jpg/650px-Robben_Island_Village_%286001648866%29.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/0/07/Robben_island_from_table_mountain.jpg/620px-Robben_island_from_table_mountain.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/d/df/Table_Bay_from_Robben_Island_%2801%29.jpg/620px-Table_Bay_from_Robben_Island_%2801%29.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Blick_auf_Kapstadt.jpg/620px-Blick_auf_Kapstadt.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/b/be/Kathrada_Obama_Robben_island.jpg/633px-Kathrada_Obama_Robben_island.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/1/18/Rock_pile%2C_Robben_Island_Prison.jpg/633px-Rock_pile%2C_Robben_Island_Prison.jpg', '//upload.wikimedia.org/wikipedia/commons/thumb/f/fe/World_War_II_Guard_Pillbox%2C_Robben_Island_%2801%29.jpg/633px-World_War_II_Guard_Pillbox%2C_Robben_Island_%2801%29.jpg']",https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d26522.346199516538!2d18.352327706173668!3d-33.804744013112554!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x1dcc8a654bdf75cb%3A0x7d6f64452ede9061!2sRobben%20Island!5e0!3m2!1sen!2sin!4v1601555904596!5m2!1sen!2sin,"['Blaauwberg Beach Hotel', 'Secret Garden Guesthouse', 'Bread and Barrel Palazzo Blouberg Guesthouse', 'Mt Bijoux', 'Infinity Self Catering Apartments']",['Robben Island'],"['Robben Island Museum', 'Robben Island', 'Damhuis Restaurant', 'Ons Huisie Restaurant', 'On the Rocks Restaurant']",,,
South Africa,Durban's Golden Mile,"
The sweeping waterfront promenade called the Golden Mile is a legendary Durban tourist attraction and a great starting point for a tour of the city. Long blond beaches lure swimmers, surfers, and anglers, while the bustling promenade feels like Miami Beach with its high-rise hotels, shops, restaurants, and flashy entertainment complexes. You can stroll along the promenade or rent a bike or Segway. Besides the beach scene, top attractions along this stretch include uShaka Marine World, a wonderland of sea-themed attractions; Moses Mabhida Stadium; and Mini Town, a tiny replica of Durban with a miniature rail network, airport, and harbor scene.","['//upload.wikimedia.org/wikipedia/commons/b/b8/The_sun_set_of_GOLDEN_MILE.jpg', '//upload.wikimedia.org/wikipedia/en/thumb/9/90/GoldenMileDurbanduringJulyFest2004.jpg/600px-GoldenMileDurbanduringJulyFest2004.jpg','//upload.wikimedia.org/wikipedia/commons/9/94/Golden_Mile_in_Durban.jpeg']",https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3460.1477381836826!2d31.02398961445366!3d-29.860012881949775!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x1ef7a9b63e63d97f%3A0x751b6cd4499636f2!2sGolden%20Mile%20Durban!5e0!3m2!1sen!2sin!4v1601555955830!5m2!1sen!2sin,"['Albany Hotel', 'The Royal Hotel', 'Hilton Durban', 'Pavilion Hotel', 'Durban Manor Hotel and Conference Centre']","['Golden Mile Beach', 'Golden Mile Durban', 'uShaka Marine World', 'MINITOWN', 'South African National Biodiversity Institute']",['Golden Mile Durban'],,,
